classe,f_centro_gravidade,f_fluxo_spectral,f_media,f_percentil99
0,1446.6893809467979,0.19260736852271762,0.016361828599956947,0.35247408126273955
0,1311.1065671250174,0.1020344322511726,0.02195383415370443,0.20417283187448146
0,1660.4520384084901,0.2516977029536251,0.011834719372067615,0.2953954716025029
0,1596.8062525875514,0.28243319064564826,0.01014170289479519,0.12978759817894472
0,1432.5072216824983,0.2915770031550121,0.016630594050072306,0.3357371630960664
0,1425.2735149005493,0.4540148322636131,0.013713519564254284,0.4589873063864833
0,1613.0090078671,0.24530467925861216,0.011413785489471678,0.201886533286059
0,1828.6560557033476,0.2724124547258127,0.012624730176426943,0.22987017280207653
0,1744.1235748337083,2.810034351764813,0.009426383577840215,0.15784303621890755
0,1860.8083954955532,10.071069020042794,0.15077377880020934,3.7786451153197986
0,1679.258590795885,0.632383733449956,0.009588319569970048,0.10681235639778781
0,1694.0333204621193,0.3204522687841401,0.009252480282878731,0.13700699826989587
0,1778.1082719864846,2.3822464731762785,0.009220527204119448,0.1445972254050341
0,1762.023865993528,1.0670154868305182,0.008506296198748469,0.1419933229065175
0,1800.81228315891,1.7909113859855395,0.00915612689457586,0.17487638412794543
0,1718.3992136563324,5.237351901022613,0.007603353784158436,0.10350285649271061
0,1819.4705603190607,0.4948736604382278,0.010571467708914326,0.22148470806957485
0,1308.5896319214196,0.30549951523075736,0.011399132688690446,0.15421368492582663
0,1714.7277142119692,1.6741179713942913,0.011972841555670648,0.21935584838973002
0,1722.692017516866,1.8737713320962641,0.012658862955630797,0.1902473016845548
0,1840.1180334428789,2.0037330989164466,0.22642702742621892,4.959157729891765
0,1741.437642341321,1.0339821012487078,0.01088139983006636,0.20560409634532728
0,1775.2620654045625,0.3402733150045158,0.009828011103991252,0.1640135459581765
0,1547.8375270987594,0.6037450372012416,0.013931306239050409,0.2790055287224385
0,1844.3398513329075,0.2726810659343699,0.014944449259191783,0.28164837913680857
0,1708.6400888767803,2.1872383424776594,0.013840155051769568,0.20424798209855144
0,1802.6931102460155,0.5774810815534018,0.009743530007665256,0.1180831241925294
0,1740.2766832788734,1.2243855493023326,0.011884120926071703,0.24179168625765934
0,1693.6254472504124,1.1210031838322965,0.011936671694179281,0.25459779342516525
0,1717.4138947246527,5.233860237149229,0.1872239635531281,4.62357332287967
0,1747.787078523367,4.411824395555307,0.1696490931560204,2.4129409684677463
0,1827.181860438153,25.076787261256445,0.23107089921241336,3.731187198433294
0,1722.8089515897495,7.676417606749799,0.20752094794528797,3.7109128094197152
0,1779.98681435175,13.693503525657354,0.19506954519319875,4.2604311567253745
0,1767.6606101372454,1.6834978363611277,0.16349815760692413,3.4821584628178193
0,1794.3790783342208,0.8902054798751549,0.06945239021858915,1.8104102406965044
0,1786.1935065066289,15.680871689488875,0.22118062201836375,3.9542496653564907
0,1762.9172199954555,9.52957659284322,0.19914882948827545,5.646217388860555
0,1777.0693756884104,9.507288037650902,0.2641521791280172,5.1790433719034095
0,1841.436169188102,7.798510698007091,0.19481053507434626,5.54972976415207
0,1905.661038440256,9.543125860635712,0.3688086474679808,6.897764110922678
0,1901.100722889308,3.9449548688778173,0.14416045364460336,3.3583122453763963
0,1845.4087572483832,9.920079397955853,0.12376851373681651,2.6527014757079095
0,1851.6545824919203,5.321634701818897,0.19510475838233982,4.300718882316715
0,1901.2695879178518,20.721462369190267,0.2896826820263009,6.521815482562753
0,1835.2794391340788,13.729594617577794,0.3450206130517383,5.0393655467619975
0,1413.4401810230117,0.3728245982264304,0.025708278647716413,0.49342518053995355
0,1893.3188112971789,12.276867687519905,0.34285497060988385,5.673536355418385
0,1698.678076636875,0.22380170288579923,0.01399146805702935,0.3539352449761191
0,1465.018671179418,0.3271295883201856,0.012628781349163258,0.2697912711202417
0,1695.0637510867214,1.2701880453280698,0.04709184300301759,0.7689751229272989
0,1820.817322202231,6.629620577470029,0.2804646640974611,3.1835797079635966
0,1711.6393503634235,1.0738500433923401,0.010101850188897265,0.19160840368813886
0,1667.1915387611803,0.7890130740121588,0.009290926122396483,0.0706016061980889
0,1721.6869511206671,0.5093663992925399,0.01206101676857347,0.1616696459072682
0,1632.1273625141432,2.5176535240969753,0.011571270825011554,0.15676555732557512
0,1672.522973938798,0.3277322571272354,0.01123327037684529,0.12929581704431112
0,1456.1771304520075,0.2639899017844668,0.019986535684025995,0.5276892083990214
0,1628.4333783141637,1.4388177768553427,0.00929350410196998,0.11933864764875912
0,1817.068531746363,0.3937898816435078,0.013146267380762877,0.27770173296414846
0,1791.7449237241158,0.2927541837341731,0.010686375081456796,0.15028568589422298
0,1711.3943845704343,11.065427502790312,0.00770131099564199,0.06270928503291319
0,1919.7258428952198,16.35037085958897,0.2441308324107309,5.264684922909475
0,1639.2823325375375,1.4132133989567413,0.015590135847748194,0.20944389158035603
0,1700.5615888745644,0.4025741185312649,0.013160427498796739,0.2734992208360087
0,1660.8417361931724,1.6481568483869893,0.011216346060025867,0.15406084025748057
0,1843.2039773586043,0.7821010408138457,0.009067313633280255,0.14899400810864905
0,1689.4734795268346,0.30130330331395777,0.010107822362761754,0.17010289175120868
0,1655.2505934593992,3.3408956516581907,0.007318407414301248,0.1125881995358655
0,1558.0749731547805,0.2843489829333928,0.007656600236023276,0.09146733760121308
1,1248.012891392249,1.5869558168064695,0.03865296125908545,0.5993225026358104
1,1197.4029364851926,1.8417840541983608,0.07163154319127596,1.6674802917954374
1,1426.8212678448856,0.806826557820352,0.09486354733469089,1.1479574958575718
1,1196.968276523978,1.6863816781481835,0.09826391292987452,2.414553341314319
1,1158.3005959525462,4.6401381221600415,0.07810649576231037,2.282353697450656
1,1281.6512649027059,2.679172851985034,0.0374434940195276,0.8944602245230513
1,1167.022638082454,0.6244223338193239,0.04533758921861979,1.0674115611504231
1,1267.11451104514,3.1099730617548356,0.03124817114594256,0.5175409714486935
1,1170.2922452632777,4.189325591233997,0.031605698904578414,0.3369415683597019
1,1188.915397942198,0.9861950249821424,0.04296383498870573,0.5803357309322579
1,1218.9529984295948,2.6282005868293226,0.031354790107739686,0.62233853540265
1,1457.688510043305,2.8828101468889598,0.14973854129776598,4.2426477951933625
1,1258.352924241111,2.4251442390627624,0.09439025329199764,1.3409465582727564
1,1170.2260264970116,3.9965579613022237,0.10584044135386923,3.7580639166472842
1,1381.9696268509065,2.060081476330873,0.13257054584782638,4.474828364529285
1,1218.670053342399,1.4203581589090106,0.06686885726936845,1.6067928708459365
1,1195.106906543429,1.4436584839554463,0.04508387114590267,0.8038782180562443
1,1155.4666746867001,2.8454147130320533,0.08076592804098685,1.1097527728276746
1,1184.6498077320366,1.2479393266303016,0.057298583361298325,1.3544186361437
1,1167.7232827576945,2.0805375070573513,0.044020747383645115,1.046396707474899
1,1168.515697703058,4.200087274900614,0.051151399530287495,0.6434710633721227
1,1244.6548486163972,4.210461609230504,0.10122960903426528,2.7365625752905562
1,1230.356695062985,5.252848746970377,0.03186036269092713,0.5906594725621243
1,1261.8988650529084,5.920559847207171,0.026936256951017725,0.5091771152122792
1,1193.8721425112797,3.152005084973256,0.06814093590790321,1.8555345688762055
1,1277.9450689618552,1.283669138230815,0.09931606946628323,2.840463886933329
1,1208.0225386832929,3.0767145743554636,0.06393948749960147,1.6041055919706326
1,1223.642437206458,5.203798236320359,0.13467168556472342,3.3104632555396436
1,1147.1255377979785,2.522819569101935,0.10808373291945819,2.3590800239862437
1,1427.9106266494657,0.34602287062716236,0.08566974520474413,1.60461198378429
1,1385.8956181819228,1.6953990900280436,0.1297657176396528,3.3064679620352897
1,1226.3836580730112,1.915528552059876,0.09051092686172545,1.4100637354901246
1,1227.1809647405983,10.923190903660554,0.08660731402138094,2.6780058935155946
1,1240.6851068247497,1.6815273263998454,0.042276138160590115,0.4648669089183975
1,1202.3585170619065,4.919867413321921,0.08391858039509639,2.1546168429171813
1,1154.6801976136062,2.3243333751771873,0.06759855495457207,1.0832637842355224
1,1223.072597471425,4.455169283111026,0.07361923820657096,1.6720667182852411
1,1246.4531058582027,4.890138723616991,0.10101972517252494,3.1146655140652144
1,878.3275019458612,0.24011101211741123,0.018802862625741375,0.43748355084865864
1,932.8513804117272,0.1991884296531013,0.017201374263941718,0.2494245030816272
1,992.7192191691486,0.8190305250160247,0.01286921085666182,0.24609997111489004
1,889.5858639074289,0.1917103068071247,0.016435510181887627,0.27790430024232615
1,888.6994666119913,0.22416955256230992,0.015058703732381532,0.44644340582277575
1,901.8585434995915,0.37186986396867344,0.015410042046455848,0.41109045903312946
1,865.4548462305327,0.14981391276962802,0.01818428863288391,0.6315923086271522
1,882.5970044434476,0.2802731587882591,0.015618339699377657,0.19423291015223973
1,820.2389445244108,0.45925395176707523,0.021287924800161562,0.6359577454403231
1,891.8358753069081,0.18484568054950593,0.014089888735361322,0.2192388073234788
1,1086.5920130372685,0.27607360222079824,0.01354156659557938,0.2641559728079151
1,958.6007311025445,0.5391307866148543,0.010217914473211995,0.07885493104992436
1,807.5986876016672,0.4484081175393064,0.02002424010277275,0.7311987918669036
1,1007.9002930708248,0.11530209645010435,0.010477300310290266,0.24551918624424468
1,937.5680442139434,1.7284384872600682,0.02034235509448029,0.2281290193363819
1,808.3311822518741,0.6620313283873929,0.030951668364656,0.8826849314255659
1,819.6665648427446,0.6270854919239527,0.028022669846838755,0.8448777236075433
1,881.9511279866784,0.8488816222382918,0.020854325057091973,0.5727841342018601
1,863.3225424134057,0.42628714704174675,0.021781773565468166,0.4771755658219629
1,815.4712762948625,0.3753513354734141,0.02712207049341315,0.9795403591768669
1,815.333253940736,0.36003548826922066,0.025250397410506192,0.8046276370725252
1,839.633408239016,0.4917078551349213,0.021759065656207353,0.6985192353261733
1,895.5354830025179,0.5858338464360969,0.016761807429241667,0.10178318069559138
1,914.0029892280306,1.0845228582486284,0.015815009779570115,0.08989305684510078
1,914.2636526751593,1.227219338822287,0.01828151083332839,0.4755307275337369
1,816.1372806026416,0.748392434054793,0.025657747323301918,0.440728232745936
1,824.694183697442,0.5928691151925243,0.026440594322286327,0.6553891196132314
1,853.0507680190395,0.27763032921811737,0.02342540452583294,0.6250648236925536
1,961.5909501633373,0.18066124848188347,0.013291596228391978,0.1942345168767519
1,942.5066853381907,0.22615778615616972,0.015033054608422266,0.22867171785292695
1,1248.2339951536094,4.725034641137604,0.026990667656382108,0.3915760191238751
1,1255.5089192284347,4.816398081616541,0.11360793578672865,2.2449274892941022
1,881.1957086155419,0.49626891248879273,0.022654525617334293,0.6956411726608759
1,878.009350306779,0.3501610898157074,0.01658039134499796,0.08701795461955164
1,837.5934786180511,0.23844210899534587,0.024528063958217147,0.8503788354179239
1,1020.8416516649694,0.25166461474418655,0.00974693074438574,0.09706094805480345
1,921.8042193602339,0.5184119917215051,0.015022543168487909,0.35583803871589964
1,910.6410939865995,0.37700574071010656,0.01653823832846648,0.11144269817775752
1,977.3439896660027,0.5751752226038905,0.014154594387683602,0.10149782375256924
1,842.5436484426449,0.3370105582313947,0.022775839132867008,0.20262897621775317
1,865.7472894821066,1.0038214075852123,0.021802202726708297,0.16038181419340627
1,863.1581205303213,0.5670718923772025,0.02071529367361034,0.2314711742172207
1,824.1326603407224,0.9440829094444703,0.023389031498045953,0.549567369170573
1,796.8900321862051,0.2625857287597728,0.03126476195089997,1.0293153613147865
1,858.0387781840972,0.5544911112800074,0.02376891973772684,0.20760946127954694
1,850.7102560521926,0.6140912873370004,0.02243792299593973,0.14559720669305692
1,812.73084682044,0.5313757697406517,0.0287740483769918,1.0149995131064653
1,897.4784352345041,0.390115750668456,0.017834293230532566,0.10757195441596754
1,842.9075148083854,0.5939508264420511,0.024024497845835283,0.21174717029319082
1,791.2192018345819,0.6106985211010267,0.03714911428283905,1.3903892174601298
1,834.655051867467,1.2982942147179979,0.027482556238559094,0.6996265689574463
1,770.3635713305115,0.3037399236390031,0.0387225347902878,1.4485765647131712
1,896.8179597685969,0.6213981117517886,0.016188283828523938,0.28053439853872764
1,825.1796438985176,0.3834779514644882,0.023824559470215497,0.573242655533068
1,844.6306888471934,0.9216516618358375,0.023363821062476624,0.7006839068490877
1,799.3508943754385,0.2789344151367476,0.032854069624390976,1.2085479791105804
1,797.5219882640811,0.4166361917999986,0.03253123902635806,1.383811208782507
1,791.8822941564107,0.21535502236182222,0.031519427176178436,1.110884889875505
1,811.4138168479035,0.3970030611653479,0.028140945133996478,0.8546253528150897
1,794.8433867961736,0.38069373862996597,0.030524574608917856,0.9176372149200293
1,821.4279789759178,0.3279799230039984,0.02631006733641045,0.8861411752184181
1,841.1735751864902,0.8151291025817762,0.02349499539078542,0.5224592201392055
1,825.287285030459,0.3118787601990951,0.023423902613218268,0.6770424610548219
1,854.0489153904194,0.3051781524656409,0.021554757962747424,0.33706598528531995
1,923.0390129453272,1.7087874141706685,0.016701250947730808,0.24486379886960036
1,874.1595186638679,0.7057159211336904,0.021814868797395005,0.13226354596405565
1,1684.0740906599383,70.05494119449605,0.006151350113433897,0.0254795899512438
1,919.7093069848015,0.16703933269044782,0.014182449306911064,0.19337580894859663
1,957.0627451583629,0.1326006816359379,0.011639546675269563,0.2593974353160626
1,907.5213932639228,0.22762824024947168,0.01482845460328292,0.1656757946450407
1,866.1117228076934,0.19474819890229653,0.014854428919078164,0.407521733492717
1,864.7864358907337,0.24637959926957206,0.015497269190981629,0.12403221745987227
1,806.2776700203292,0.32023665053260325,0.02328388594119132,0.49713272414403287
1,944.0584377846706,0.5680704216982805,0.027593533795361707,0.37135606022725204
1,862.6173997331583,0.1959596326146241,0.01708653766211823,0.16984628117714684
1,906.2498005456308,0.2956286564670436,0.016655250969061952,0.11808042542548992
1,848.334874155613,0.3914870755273567,0.021442289311439218,0.40913454396458315
1,930.3851834995647,1.1053658425985255,0.01614425089574016,0.4098755137511139
1,961.0068317837781,0.3888249294055849,0.011387749020972057,0.16414233384266072
1,937.3065674959087,0.42543236962619,0.01159447354393858,0.11462277353751232
1,861.9067925598214,0.210111451336921,0.015572843298721413,0.27379591736950604
1,971.421135579358,0.4141749285858254,0.013133303886432917,0.06838757691590655
1,906.1285467618213,0.252564049133168,0.01582896997057277,0.08969281479682074
1,916.2437842143933,0.419598734518264,0.014862331652571288,0.15097335569592518
1,917.9559240718736,0.21164273739161665,0.01588034895482711,0.14153233885568864
1,899.3321602576581,0.3467146048972914,0.015516729317270446,0.11841819277732192
1,901.9275107248152,0.15642234693591997,0.016762293696690803,0.16468043464781632
1,878.6128593006187,0.3817486457611777,0.018150963341930032,0.27505558573611777
1,940.2591227500563,0.2837049259662148,0.013921914686302767,0.1914622230292124
1,1023.4286254546731,0.29933847469946656,0.011375511767322072,0.1129130269853398
1,903.3422286426687,0.3587052701326296,0.01695546576361924,0.28718085155008866
1,974.8411646467586,0.5998034724475535,0.013741754548478268,0.10975682573949004
1,916.6486234582206,0.32803390241721997,0.015380746566807546,0.2267421466471809
1,935.3759485931909,0.3580884761935761,0.015060847511119229,0.3964781490334351
1,912.7547712766359,0.3448641579376325,0.014547209141967207,0.13051046766987748
1,841.8545321621144,1.4731830158430104,0.019512530224802305,0.5153204025116328
1,926.8100416732752,0.5079616585600156,0.014365486508475581,0.1698023564051286
1,921.3625178029649,0.33687119947965527,0.015272270044087573,0.13236390350502014
1,890.4962210136252,0.3322584391893535,0.017202676206445004,0.47908168470130086
1,955.3709258091802,0.9931802692265437,0.01303373364405565,0.17009590757203752
1,1001.5750600947315,0.290941539483604,0.012322382970187298,0.16898716480232603
1,884.0792985593301,0.44404890988859086,0.020141196921702086,0.309446330037745
1,892.5514832339653,0.4506445787356913,0.018607322104010723,0.3705392960410846
2,1661.192462583028,15.65926056109309,0.06395373113583433,0.27335952891582643
2,1810.5593337938897,130.23102447686952,0.08068799798347738,0.31350963510535523
2,1541.6393758933477,17.951917427022668,0.06962950442243811,0.28556534479133067
2,1476.2416728649912,5.5345442776826435,0.1297839590172826,0.6466717808816012
2,1606.6890750319096,22.88751816328643,0.04314255775050844,0.18098911914149773
2,1421.062862925404,18.118049334368497,0.07914374011026303,0.3268622770381259
2,1522.2686003517772,34.08675775256213,0.03493628378558513,0.14125389134376828
2,1623.3196213637561,66.97761726138135,0.14906518848086725,0.6426602801240776
2,1571.4721873504348,99.79355621963673,0.10069814196857144,0.40603092414124065
2,1660.3569169368038,3.972557959362117,0.13678607542902207,0.6285829953569207
2,1585.1023500517692,112.79786952153925,0.12216221137289485,0.5450041925110384
2,1565.378912812567,81.86169067574106,0.12316056440925063,0.5381685870008301
2,1721.87965649668,141.5779140280883,0.11487442013636981,0.4240809172774815
2,1695.5571593449401,14.795290948746166,0.09796893290317833,0.39088590979760685
2,1712.3457292501748,48.40831155301972,0.06577482653545524,0.21933544015416534
2,1618.2635440196154,22.720785460876254,0.10407152866863245,0.3781741561340288
2,1660.442476883394,84.50886506889205,0.13144365639236377,0.4902293590835761
2,1623.6224812035823,19.246481130205012,0.057931626889966004,0.23383841929269553
2,1698.193629779412,47.17276818872707,0.039424402692851176,0.150302152232741
2,1740.3722043713747,45.905373836435594,0.163353803316158,0.6755199629402269
2,1610.3701479809629,155.03642475065746,0.16685269275857684,0.7429482006018283
2,1558.9624540146797,15.541871357221995,0.06762765779773865,0.27875321652952556
2,1690.209089544361,5.912890680667916,0.1102355501201838,0.3983660616036767
2,1626.4375573539887,40.950955660422316,0.010788999569837296,0.04138374766040231
2,1593.2539534930334,2.685324591608425,0.07390154477676432,0.27703282396411755
2,1623.787979838521,3.0255032879340757,0.09841625501267423,0.3728178993175385
2,1601.7195700351601,4.07210159560569,0.07709824960880472,0.30421390544449833
2,1558.9759120635122,9.079373957413436,0.03446828285859989,0.14363270333585718
2,1713.5236525613707,8.081453612742756,0.06621700741453082,0.24805509749328872
2,1472.9341427912543,4.161549196100873,0.0393707603227894,0.15747291431395063
2,1669.6085735395354,3.8555091016359286,0.058925437233705684,0.24935153274137914
2,1637.5399033357353,4.733836225279047,0.08336213453576966,0.3052474769739279
2,1602.2205086474382,2.934715739128028,0.0818925649521708,0.33058230503104397
2,1456.0733097640766,8.987655261105605,0.03692423947147081,0.14994975906285554
2,1544.6525672735243,15.163565224198672,0.037295307723321514,0.12933769690470598
2,1703.4005222055207,15.713014815977035,0.04171696445090979,0.13017490838474485
2,1533.2453453176638,16.712763072312786,0.03447196400553019,0.1194232362018907
2,1557.4664763521066,7.791957276473026,0.04671819828654793,0.2115046608464238
2,1674.193446363048,6.090093131627653,0.061897367019618385,0.22704190440033992
2,1597.3652674676864,7.188993191083015,0.041339504789475394,0.1452416605159551
2,1624.5259585886406,7.078234074006667,0.04132436455460998,0.1438204194490605
2,1609.2980082436197,4.618021716595564,0.07141787447043323,0.274110519807339
2,1592.5420173406833,3.671549938036765,0.08357119530347511,0.3234316841832913
2,1528.16793794535,4.135519334572215,0.03936117925324857,0.1875465497829398
2,1362.6869350153474,7.98701417022307,0.04320890396830304,0.17121999607665744
2,1620.7114703546313,11.485406120402718,0.040721348795465254,0.14444389237856006
2,1511.7201401662403,4.104811128575747,0.06423943667313359,0.2675727364432262
2,1583.8949921503313,4.0160515263728325,0.07585078421118774,0.2940789601599909
2,1689.7779953794968,6.524993859941211,0.06713814934871871,0.23846162169689514
2,1601.815813323416,4.468896205201911,0.0716209873098252,0.2915443323644291
2,1649.675361596811,10.752096250904797,0.03995559113319066,0.14762247039446036
2,1534.2954670853987,34.1585981851884,0.05550239114667007,0.20131392369028325
2,1691.5378940374299,25.437108693542893,0.06392463628141717,0.22132553779770064
2,1763.0783950622892,105.10632839865754,0.28104100762780804,1.2760315991911706
2,1864.6641460390356,7.05314045299815,0.09941109478281605,0.38573832432985217
2,1761.96550575237,7.344934281561264,0.07742698331602453,0.2512875037207383
2,1647.971341985662,9.474501577862693,0.04913271867017807,0.18663169002982635
2,1633.143598109086,5.032410647014307,0.06322254245880474,0.24850357562445463
2,1531.3297823362152,8.984630932073781,0.04037514339611226,0.16585262115169516
2,1469.4339868701454,11.895174364568184,0.04059985301436595,0.15658618362861088
2,1359.0431515917135,10.812419283794915,0.04180786098318354,0.1683622185667192
2,1527.1418404712836,6.007183731720319,0.07361351424446122,0.28852973004546284
2,1398.1692394174227,8.892395268895001,0.04298520695484574,0.182111990924391
2,1656.763447373558,6.204284234647841,0.04160729578061604,0.16227404622219363
2,1646.9311043773891,9.461934027594125,0.0369014074693917,0.12976616443936273
2,1578.8323756413345,4.216152481657211,0.06505305256200423,0.2821919237461733
2,1650.8876022248664,6.490950738963478,0.08129753056364437,0.3046525573717257
2,1623.3619106933334,7.52846986684236,0.07643392274309924,0.3287873597531307
2,1650.164620293444,8.077006852069674,0.07643555722328868,0.31771574059312296
2,1677.0773515294159,9.22234859595566,0.07984825629495262,0.31628199192282214
2,1604.834244213098,10.872818809721663,0.04190434488190654,0.16539011592120456
2,1565.3487759102688,16.994833700444495,0.0059953042980170805,0.03052649891906397
2,1679.2158458115061,4.939866600934152,0.0720748947304346,0.29166769658866587
2,1533.9768223041215,12.989508125991625,0.03563384466565004,0.11820736479505554
2,1634.491689343935,11.465695717896642,0.0408081048899167,0.15490033804111056
2,1846.4924952799463,15.462221195429905,0.048370647489370686,0.16430564454396626
2,1651.617277208919,5.4850311796690345,0.12139319431582443,0.4504041720290513
2,1750.9473883875175,5.672471736845604,0.12238097666332375,0.41187487916324195
2,1763.4237738067795,3.5968398415699903,0.11373251745314478,0.4200594571974073
2,1706.1868801110556,7.9848671205059105,0.09803027902737273,0.4073247704551408
2,1375.0075315892468,6.093407036967092,0.044642014762942564,0.1919816625861177
2,1688.0713998062745,12.64738348151712,0.10439317919186958,0.37160397788903277
2,1326.308316437216,24.01524873531637,0.04602606444889629,0.20200648415393316
2,1568.922476019182,20.299603715228898,0.0744835261381031,0.29997878991092636
2,1581.9126439892266,4.460843026955302,0.10289652552586537,0.4294338287015873
2,1716.8667911497946,7.360065496226733,0.1449732511240888,0.5056822792695015
2,1794.760383358307,8.089918164631857,0.12402520073983928,0.41433794274640384
2,1444.451876062521,14.97985628712645,0.045756059170335546,0.18089832171486314
2,1581.72848892589,5.388217013573386,0.0786822492750188,0.3191835124946578
2,1407.3017873852743,9.53442138549413,0.04756651304734776,0.213644346416951
2,1706.7779220445857,5.961316986451674,0.12905709290741232,0.4667509856482912
2,1723.419027495363,8.314257118012444,0.12739489324292994,0.4435077819702125
2,1594.509074439662,13.981356414121487,0.09153670361067663,0.3517613651254417
2,1707.1328713081034,8.68254445451453,0.06681505895000317,0.22468848696975102
2,1850.7838780190143,7.846553973062467,0.06962737313614249,0.24741273274659856
2,1515.7481877680323,10.85891892662883,0.12141686630043877,0.5155141539856936
2,1748.7899863453201,7.60096718249457,0.07993360761672642,0.2870831270396103
2,1699.6071323957055,18.182370091381518,0.03717312989817167,0.13417759997804246
2,1740.2010725843068,12.545062345009937,0.07126138411762718,0.2868672764574924
2,1734.532970374768,7.768447786744096,0.10720938121450031,0.4131295977770867
2,1720.0525780173068,14.25533170984836,0.09909131858597538,0.3608881759363436
2,1701.028902892375,20.032692842401172,0.08436827059155773,0.3188533831628766
2,1574.375581315199,6.536730382789836,0.05178981350724495,0.23179496109612371
2,1692.8866739937898,5.714662234254114,0.1159551324175071,0.42142124995388847
3,1518.604228655463,43.676000460139974,0.030893390159822263,0.17044782750746135
3,1237.0560296511874,17.916094133779534,0.0398127172729104,0.31851543789637654
